Date,Name,Year,Letterboxd URI
2017-07-15,Out of the Past,1947,https://letterboxd.com/film/out-of-the-past/
2017-07-15,Akira,1988,https://letterboxd.com/film/akira/
2017-07-15,An Unfinished Affair,1996,https://letterboxd.com/film/an-unfinished-affair/
2017-07-15,Sharknado 2: The Second One,2014,https://letterboxd.com/film/sharknado-2-the-second-one/
2017-07-15,Laura,1944,https://letterboxd.com/film/laura/
2017-07-15,The Big Combo,1955,https://letterboxd.com/film/the-big-combo/
2017-07-15,Kiss Me Deadly,1955,https://letterboxd.com/film/kiss-me-deadly/
2017-07-15,Detour,1945,https://letterboxd.com/film/detour/
2017-07-15,Gun Crazy,1950,https://letterboxd.com/film/gun-crazy/
2017-07-15,Lizzie Borden Took an Ax,2014,https://letterboxd.com/film/lizzie-borden-took-an-ax/
2017-07-15,Anna's Storm,2007,https://letterboxd.com/film/annas-storm/
2017-07-15,The Beyond,1981,https://letterboxd.com/film/the-beyond/
2017-07-15,Phenomena,1985,https://letterboxd.com/film/phenomena/
2017-07-15,Zombie Holocaust,1980,https://letterboxd.com/film/zombie-holocaust/
2017-07-15,The Girl in Room 2A,1974,https://letterboxd.com/film/the-girl-in-room-2a/
2017-07-15,Cannibal Ferox,1981,https://letterboxd.com/film/cannibal-ferox/
2017-07-15,Downloaded,2013,https://letterboxd.com/film/downloaded/
2017-07-15,Tremors,1990,https://letterboxd.com/film/tremors/
2017-07-15,Carrie,2013,https://letterboxd.com/film/carrie-2013/
2017-07-15,Texas Chainsaw 3D,2013,https://letterboxd.com/film/texas-chainsaw-3d/
2017-07-15,You're Next,2011,https://letterboxd.com/film/youre-next/
2017-07-15,Would You Rather,2012,https://letterboxd.com/film/would-you-rather/
2017-07-15,The Den,2013,https://letterboxd.com/film/the-den/
2017-07-15,Black Christmas,1974,https://letterboxd.com/film/black-christmas/
2017-07-15,Birth of the Living Dead,2013,https://letterboxd.com/film/birth-of-the-living-dead/
2017-07-15,Drag Me to Hell,2009,https://letterboxd.com/film/drag-me-to-hell/
2017-07-15,Prom Night,1980,https://letterboxd.com/film/prom-night/
2017-07-15,The Town That Dreaded Sundown,1976,https://letterboxd.com/film/the-town-that-dreaded-sundown/
2017-07-15,Self Storage,2013,https://letterboxd.com/film/self-storage/
2017-07-15,My Bloody Valentine,2009,https://letterboxd.com/film/my-bloody-valentine-2009/
2017-07-15,Pontypool,2008,https://letterboxd.com/film/pontypool/
2017-07-15,House,1986,https://letterboxd.com/film/house-1986/
2017-07-15,Blood Night: The Legend of Mary Hatchet,2009,https://letterboxd.com/film/blood-night-the-legend-of-mary-hatchet/
2017-07-15,The Conjuring,2013,https://letterboxd.com/film/the-conjuring/
2017-07-15,Insidious: Chapter 2,2013,https://letterboxd.com/film/insidious-chapter-2/
2017-07-15,Zodiac,2007,https://letterboxd.com/film/zodiac/
2017-07-15,Pain & Gain,2013,https://letterboxd.com/film/pain-gain/
2017-07-15,Killing Them Softly,2012,https://letterboxd.com/film/killing-them-softly/
2017-07-15,Grumpy Cat's Worst Christmas Ever,2014,https://letterboxd.com/film/grumpy-cats-worst-christmas-ever/
2017-07-15,The Pact,2002,https://letterboxd.com/film/the-pact-2002/
2017-07-15,Gospel of Deceit,2006,https://letterboxd.com/film/gospel-of-deceit/
2017-07-15,Stephanie Daley,2006,https://letterboxd.com/film/stephanie-daley/
2017-07-15,Above & Beyond,2001,https://letterboxd.com/film/above-beyond/
2017-07-15,I Shot Andy Warhol,1996,https://letterboxd.com/film/i-shot-andy-warhol/
2017-07-15,Fargo,1996,https://letterboxd.com/film/fargo/
2017-07-15,Home Alone,1990,https://letterboxd.com/film/home-alone/
2017-07-15,Man on Wire,2008,https://letterboxd.com/film/man-on-wire/
2017-07-15,Gremlins 2: The New Batch,1990,https://letterboxd.com/film/gremlins-2-the-new-batch/
2017-07-16,The Big Sick,2017,https://letterboxd.com/film/the-big-sick/
2017-07-17,Treasure of the Four Crowns,1983,https://letterboxd.com/film/treasure-of-the-four-crowns/
2017-07-17,Dogs of Hell,1982,https://letterboxd.com/film/dogs-of-hell/
2017-07-17,Hit the Road Running,1983,https://letterboxd.com/film/hit-the-road-running/
2017-07-17,13 Golden Nuns,1977,https://letterboxd.com/film/13-golden-nuns/
2017-07-19,The Last House on the Left,1972,https://letterboxd.com/film/the-last-house-on-the-left/
2017-07-20,The Ring,2002,https://letterboxd.com/film/the-ring-2002/
2017-07-20,Shaun of the Dead,2004,https://letterboxd.com/film/shaun-of-the-dead/
2017-07-20,Martyrs,2008,https://letterboxd.com/film/martyrs/
2017-07-20,Cannibal Holocaust,1980,https://letterboxd.com/film/cannibal-holocaust/
2017-07-20,The Strangers,2008,https://letterboxd.com/film/the-strangers/
2017-07-20,Cube,1997,https://letterboxd.com/film/cube/
2017-07-20,Desistfilm,1954,https://letterboxd.com/film/desistfilm/
2017-07-20,The Dante Quartet,1987,https://letterboxd.com/film/the-dante-quartet/
2017-07-20,Night Music,1986,https://letterboxd.com/film/night-music/
2017-07-20,Rage Net,1988,https://letterboxd.com/film/rage-net/
2017-07-20,Glaze of Cathexis,1990,https://letterboxd.com/film/glaze-of-cathexis/
2017-07-20,Comingled Containers,1997,https://letterboxd.com/film/comingled-containers/
2017-07-21,The Departed,2006,https://letterboxd.com/film/the-departed/
2017-07-22,Gummo,1997,https://letterboxd.com/film/gummo/
2017-07-22,Julien Donkey-Boy,1999,https://letterboxd.com/film/julien-donkey-boy/
2017-07-23,Unconscious London Strata,1981,https://letterboxd.com/film/unconscious-london-strata/
2017-07-25,Unearthed & Untold: The Path to Pet Sematary,2017,https://letterboxd.com/film/unearthed-untold-the-path-to-pet-sematary/
2017-07-27,It,1990,https://letterboxd.com/film/it-1990/
2017-07-28,Poltergeist,1982,https://letterboxd.com/film/poltergeist/
2017-07-28,Scream,1996,https://letterboxd.com/film/scream/
2017-07-28,Never Sleep Again: The Elm Street Legacy,2010,https://letterboxd.com/film/never-sleep-again-the-elm-street-legacy/
2017-07-28,Paranormal Activity,2007,https://letterboxd.com/film/paranormal-activity/
2017-07-28,Batman,1989,https://letterboxd.com/film/batman-1989/
2017-07-28,Back to the Future Part II,1989,https://letterboxd.com/film/back-to-the-future-part-ii/
2017-07-28,Ferris Bueller's Day Off,1986,https://letterboxd.com/film/ferris-buellers-day-off/
2017-07-28,Blazing Saddles,1974,https://letterboxd.com/film/blazing-saddles/
2017-07-28,Willy Wonka & the Chocolate Factory,1971,https://letterboxd.com/film/willy-wonka-the-chocolate-factory/
2017-07-28,The Wizard of Oz,1939,https://letterboxd.com/film/the-wizard-of-oz-1939/
2017-07-29,E.T. the Extra-Terrestrial,1982,https://letterboxd.com/film/et-the-extra-terrestrial/
2017-07-29,Clerks,1994,https://letterboxd.com/film/clerks/
2017-07-29,Mallrats,1995,https://letterboxd.com/film/mallrats/
2017-07-29,Dogma,1999,https://letterboxd.com/film/dogma/
2017-07-29,Jay and Silent Bob Strike Back,2001,https://letterboxd.com/film/jay-and-silent-bob-strike-back/
2017-07-29,Raiders of the Lost Ark,1981,https://letterboxd.com/film/raiders-of-the-lost-ark/
2017-07-29,Indiana Jones and the Temple of Doom,1984,https://letterboxd.com/film/indiana-jones-and-the-temple-of-doom/
2017-07-29,Harry Potter and the Philosopher's Stone,2001,https://letterboxd.com/film/harry-potter-and-the-philosophers-stone/
2017-07-29,Pulp Fiction,1994,https://letterboxd.com/film/pulp-fiction/
2017-07-29,Ghostbusters,1984,https://letterboxd.com/film/ghostbusters/
2017-07-29,Frankenstein Meets the Space Monster,1965,https://letterboxd.com/film/frankenstein-meets-the-space-monster/
2017-07-29,The Monster of Piedras Blancas,1959,https://letterboxd.com/film/the-monster-of-piedras-blancas/
2017-07-30,The Sadist,1963,https://letterboxd.com/film/the-sadist/
2017-07-30,Spider Baby,1967,https://letterboxd.com/film/spider-baby/
2017-08-02,I Called Him Morgan,2016,https://letterboxd.com/film/i-called-him-morgan/
2017-08-04,American Anarchist,2016,https://letterboxd.com/film/american-anarchist/
2017-08-12,13 Cameras,2015,https://letterboxd.com/film/13-cameras/
2017-08-15,The Big Lebowski,1998,https://letterboxd.com/film/the-big-lebowski/
2017-08-15,Apocalypse Now,1979,https://letterboxd.com/film/apocalypse-now/
2017-08-15,American Psycho,2000,https://letterboxd.com/film/american-psycho/
2017-08-17,Terminator 2: Judgment Day,1991,https://letterboxd.com/film/terminator-2-judgment-day/
2017-08-21,In the Mirror of Maya Deren,2002,https://letterboxd.com/film/in-the-mirror-of-maya-deren/
2017-08-21,The Founder,2016,https://letterboxd.com/film/the-founder/
2017-08-24,S Is for Stanley - Trent'anni dietro al volante per Stanley Kubrick,2015,https://letterboxd.com/film/s-is-for-stanley-trentanni-dietro-al-volante-per-stanley-kubrick/
2017-08-31,Sideways,2004,https://letterboxd.com/film/sideways/
2017-08-31,About Schmidt,2002,https://letterboxd.com/film/about-schmidt/
2017-08-31,Citizen Ruth,1996,https://letterboxd.com/film/citizen-ruth/
2017-09-01,Oldboy,2003,https://letterboxd.com/film/oldboy/
2017-09-01,Society,1989,https://letterboxd.com/film/society/
2017-09-02,Suspiria,1977,https://letterboxd.com/film/suspiria/
2017-09-03,The Bird with the Crystal Plumage,1970,https://letterboxd.com/film/the-bird-with-the-crystal-plumage/
2017-09-03,The Other Hell,1981,https://letterboxd.com/film/the-other-hell/
2017-09-03,Demons,1985,https://letterboxd.com/film/demons/
2017-09-03,Blood and Black Lace,1964,https://letterboxd.com/film/blood-and-black-lace/
2017-09-03,Tenebre,1982,https://letterboxd.com/film/tenebre/
2017-09-04,Henry: Portrait of a Serial Killer,1986,https://letterboxd.com/film/henry-portrait-of-a-serial-killer/
2017-09-11,It,2017,https://letterboxd.com/film/it-2017/
2017-09-16,The Death King,1990,https://letterboxd.com/film/the-death-king/
2017-09-18,Point Break,1991,https://letterboxd.com/film/point-break/
2017-09-21,Foo Fighters: Back and Forth,2011,https://letterboxd.com/film/foo-fighters-back-and-forth/
2017-09-24,WNUF Halloween Special,2013,https://letterboxd.com/film/wnuf-halloween-special/
2017-09-28,It Comes at Night,2017,https://letterboxd.com/film/it-comes-at-night/
2017-10-01,David Lynch: The Art Life,2016,https://letterboxd.com/film/david-lynch-the-art-life/
2017-10-02,Night of the Living Dead,1968,https://letterboxd.com/film/night-of-the-living-dead/
2017-10-02,Dawn of the Dead,1978,https://letterboxd.com/film/dawn-of-the-dead/
2017-10-02,The Mutilator,1984,https://letterboxd.com/film/the-mutilator/
2017-10-02,Day of the Dead,1985,https://letterboxd.com/film/day-of-the-dead/
2017-10-03,Train to Busan,2016,https://letterboxd.com/film/train-to-busan/
2017-10-04,The Eyes of My Mother,2016,https://letterboxd.com/film/the-eyes-of-my-mother/
2017-10-05,I Drink Your Blood,1970,https://letterboxd.com/film/i-drink-your-blood/
2017-10-06,Creep,2014,https://letterboxd.com/film/creep-2014/
2017-10-06,Dangerous Days: Making 'Blade Runner',2007,https://letterboxd.com/film/dangerous-days-making-blade-runner/
2017-10-07,The Monster Squad,1987,https://letterboxd.com/film/the-monster-squad/
2017-10-07,Night of the Creeps,1986,https://letterboxd.com/film/night-of-the-creeps/
2017-10-09,Twin Peaks,1989,https://letterboxd.com/film/twin-peaks/
2017-10-09,The 3 Rs,2011,https://letterboxd.com/film/the-3-rs/
2017-10-09,Raw,2016,https://letterboxd.com/film/raw-2016/
2017-10-09,Take Shelter,2011,https://letterboxd.com/film/take-shelter/
2017-10-10,Honeymoon,2014,https://letterboxd.com/film/honeymoon-2014/
2017-10-12,Black Devil Doll from Hell,1984,https://letterboxd.com/film/black-devil-doll-from-hell/
2017-10-13,Fright Night,1985,https://letterboxd.com/film/fright-night/
2017-10-13,The Collector,2009,https://letterboxd.com/film/the-collector-2009/
2017-10-15,The Fly II,1989,https://letterboxd.com/film/the-fly-ii/
2017-10-16,The Prowler,1981,https://letterboxd.com/film/the-prowler-1981/
2017-10-16,Gerald's Game,2017,https://letterboxd.com/film/geralds-game/
2017-10-18,Frankenstein,1931,https://letterboxd.com/film/frankenstein-1931/
2017-10-18,The Babysitter,2017,https://letterboxd.com/film/the-babysitter-2017/
2017-10-19,Maniac,2012,https://letterboxd.com/film/maniac-2012/
2017-10-21,Dracula,1931,https://letterboxd.com/film/dracula/
2017-10-24,Happy Death Day,2017,https://letterboxd.com/film/happy-death-day/
2017-10-24,The Bride of Frankenstein,1935,https://letterboxd.com/film/the-bride-of-frankenstein/
2017-10-25,Carrie,1976,https://letterboxd.com/film/carrie-1976/
2017-10-25,Species,1995,https://letterboxd.com/film/species/
2017-10-25,White Zombie,1932,https://letterboxd.com/film/white-zombie/
2017-10-26,The Cannibal Man,1972,https://letterboxd.com/film/the-cannibal-man/
2017-10-27,Children of the Corn,1984,https://letterboxd.com/film/children-of-the-corn/
2017-10-29,Anguish,1987,https://letterboxd.com/film/anguish/
2017-10-29,Pumpkinhead,1988,https://letterboxd.com/film/pumpkinhead/
2017-10-29,The Changeling,1980,https://letterboxd.com/film/the-changeling/
2017-10-29,The Mist,2007,https://letterboxd.com/film/the-mist/
2017-10-29,Without Warning,1980,https://letterboxd.com/film/without-warning-1980/
2017-10-29,Satan's School for Girls,1973,https://letterboxd.com/film/satans-school-for-girls/
2017-10-29,"I, Madman",1989,https://letterboxd.com/film/i-madman/
2017-10-30,Scooby-Doo! and the Witch's Ghost,1999,https://letterboxd.com/film/scooby-doo-and-the-witchs-ghost/
2017-10-31,Making 'The Shining',1980,https://letterboxd.com/film/making-the-shining/
2017-11-04,Motel Hell,1980,https://letterboxd.com/film/motel-hell/
2017-11-04,My Name Is Sarah,2007,https://letterboxd.com/film/my-name-is-sarah/
2017-11-20,Face/Off,1997,https://letterboxd.com/film/face-off/
2017-11-20,Good Time,2017,https://letterboxd.com/film/good-time/
2017-11-22,Jim & Andy: The Great Beyond,2017,https://letterboxd.com/film/jim-andy-the-great-beyond/
2017-11-22,Joan Didion: The Center Will Not Hold,2017,https://letterboxd.com/film/joan-didion-the-center-will-not-hold/
2017-11-26,Targets,1968,https://letterboxd.com/film/targets/
2017-12-03,Blade Runner 2049,2017,https://letterboxd.com/film/blade-runner-2049/
2017-12-03,Birdemic: Shock and Terror,2010,https://letterboxd.com/film/birdemic-shock-and-terror/
2017-12-09,Gaslight,1944,https://letterboxd.com/film/gaslight-1944/
2017-12-18,Sun Don't Shine,2012,https://letterboxd.com/film/sun-dont-shine/
2017-12-19,What Time Is It There?,2001,https://letterboxd.com/film/what-time-is-it-there/
2017-12-23,It's a Wonderful Life,1946,https://letterboxd.com/film/its-a-wonderful-life/
2018-01-01,Tangerine,2015,https://letterboxd.com/film/tangerine/
2018-01-04,Todd Barry: Spicy Honey,2017,https://letterboxd.com/film/todd-barry-spicy-honey/
2018-01-04,The Haunting,1963,https://letterboxd.com/film/the-haunting/
2018-01-06,Game Change,2012,https://letterboxd.com/film/game-change/
2018-01-06,The Snowman,2017,https://letterboxd.com/film/the-snowman-2017/
2018-01-06,The Abominable Snowman,1957,https://letterboxd.com/film/the-abominable-snowman/
2018-01-08,Star Wars: The Last Jedi,2017,https://letterboxd.com/film/star-wars-the-last-jedi/
2018-01-08,She's Too Young,2004,https://letterboxd.com/film/shes-too-young/
2018-01-12,Alien Intrusion: Unmasking a Deception,2018,https://letterboxd.com/film/alien-intrusion-unmasking-a-deception/
2018-01-13,I Don't Feel at Home in This World Anymore,2017,https://letterboxd.com/film/i-dont-feel-at-home-in-this-world-anymore/
2018-01-14,Phantom Thread,2017,https://letterboxd.com/film/phantom-thread/
2018-01-15,"I, Tonya",2017,https://letterboxd.com/film/i-tonya/
2018-01-18,Passenger 57,1992,https://letterboxd.com/film/passenger-57/
2018-02-10,Tank,1984,https://letterboxd.com/film/tank-1984/
2018-02-11,Call Me by Your Name,2017,https://letterboxd.com/film/call-me-by-your-name/
2018-02-12,What We Do in the Shadows,2014,https://letterboxd.com/film/what-we-do-in-the-shadows/
2018-02-12,American Movie,1999,https://letterboxd.com/film/american-movie/
2018-02-23,Donnie Darko,2001,https://letterboxd.com/film/donnie-darko/
2018-02-23,Titanic,1997,https://letterboxd.com/film/titanic-1997/
2018-02-23,Fight Club,1999,https://letterboxd.com/film/fight-club/
2018-02-25,The Conjuring 2,2016,https://letterboxd.com/film/the-conjuring-2/
2018-02-26,The Blackcoat's Daughter,2015,https://letterboxd.com/film/the-blackcoats-daughter/
2018-02-26,Alien: Covenant,2017,https://letterboxd.com/film/alien-covenant/
2018-02-27,Annihilation,2018,https://letterboxd.com/film/annihilation/
2018-03-03,Ouija: Origin of Evil,2016,https://letterboxd.com/film/ouija-origin-of-evil/
2018-03-04,Vampire Hunter D,1985,https://letterboxd.com/film/vampire-hunter-d/
2018-03-08,Sunset Boulevard,1950,https://letterboxd.com/film/sunset-boulevard/
2018-03-12,The Public Enemy,1931,https://letterboxd.com/film/the-public-enemy/
2018-03-12,Hounds of Love,2016,https://letterboxd.com/film/hounds-of-love/
2018-03-15,The Strangers: Prey at Night,2018,https://letterboxd.com/film/the-strangers-prey-at-night/
2018-03-18,Green Room,2015,https://letterboxd.com/film/green-room/
2018-03-19,Falling Down,1993,https://letterboxd.com/film/falling-down/
2018-03-19,Die Hard: With a Vengeance,1995,https://letterboxd.com/film/die-hard-with-a-vengeance/
2018-03-21,Beware the Slenderman,2016,https://letterboxd.com/film/beware-the-slenderman/
2018-03-21,Gun Fight,2011,https://letterboxd.com/film/gun-fight/
2018-03-27,The Nice Guys,2016,https://letterboxd.com/film/the-nice-guys/
2018-03-30,Blow Up of Blow-Up,2016,https://letterboxd.com/film/blow-up-of-blow-up/
2018-03-30,Black Panthers,1968,https://letterboxd.com/film/black-panthers/
2018-04-01,Five Easy Pieces,1970,https://letterboxd.com/film/five-easy-pieces/
2018-04-02,Decasia,2002,https://letterboxd.com/film/decasia/
2018-04-04,Dawson City: Frozen Time,2016,https://letterboxd.com/film/dawson-city-frozen-time/
2018-04-06,Voyage to the Sky,1937,https://letterboxd.com/film/voyage-to-the-sky/
2018-04-08,Light Is Calling,2004,https://letterboxd.com/film/light-is-calling/
2018-04-09,The Film of Her,1996,https://letterboxd.com/film/the-film-of-her/
2018-04-12,Unsane,2018,https://letterboxd.com/film/unsane/
2018-04-14,Andre the Giant,2018,https://letterboxd.com/film/andre-the-giant/
2018-04-16,Se7en,1995,https://letterboxd.com/film/se7en/
2018-04-18,The Killing of a Sacred Deer,2017,https://letterboxd.com/film/the-killing-of-a-sacred-deer/
2018-04-19,In Search of Ozu,2018,https://letterboxd.com/film/in-search-of-ozu/
2018-04-30,My Winnipeg,2007,https://letterboxd.com/film/my-winnipeg/
2018-05-01,The Devils,1971,https://letterboxd.com/film/the-devils/
2018-05-05,Groundhog Day,1993,https://letterboxd.com/film/groundhog-day/
2018-05-05,Stripes,1981,https://letterboxd.com/film/stripes/
2018-05-13,Casino,1995,https://letterboxd.com/film/casino/
2018-05-20,The Perfect Roommate,2011,https://letterboxd.com/film/the-perfect-roommate/
2018-05-21,A Quiet Place,2018,https://letterboxd.com/film/a-quiet-place-2018/
2018-05-21,Skate Witches,1986,https://letterboxd.com/film/skate-witches/
2018-05-25,Manson's Lost Girls,2016,https://letterboxd.com/film/mansons-lost-girls/
2018-05-26,Re-Animator,1985,https://letterboxd.com/film/re-animator/
2018-05-26,Return of the Living Dead Part II,1988,https://letterboxd.com/film/return-of-the-living-dead-part-ii/
2018-05-27,Tales from the Crypt,1972,https://letterboxd.com/film/tales-from-the-crypt/
2018-05-28,Black Magic Part II,1976,https://letterboxd.com/film/black-magic-part-ii/
2018-05-28,Antropophagus,1980,https://letterboxd.com/film/antropophagus/
2018-06-01,The Alphabet,1968,https://letterboxd.com/film/the-alphabet/
2018-06-01,Altered States,1980,https://letterboxd.com/film/altered-states/
2018-06-02,Prince of Darkness,1987,https://letterboxd.com/film/prince-of-darkness/
2018-06-03,Christine,1983,https://letterboxd.com/film/christine-1983/
2018-06-03,In the Mouth of Madness,1994,https://letterboxd.com/film/in-the-mouth-of-madness/
2018-06-04,Peeping Tom,1960,https://letterboxd.com/film/peeping-tom/
2018-06-04,Enter the Dragon,1973,https://letterboxd.com/film/enter-the-dragon/
2018-06-04,My Cousin Vinny,1992,https://letterboxd.com/film/my-cousin-vinny/
2018-06-05,Boy Meets Girl,2015,https://letterboxd.com/film/boy-meets-girl-2015/
2018-06-08,Hereditary,2018,https://letterboxd.com/film/hereditary/
2018-06-10,The Room,2003,https://letterboxd.com/film/the-room/
2018-06-11,Police Story,1985,https://letterboxd.com/film/police-story/
2018-06-11,The Disaster Artist,2017,https://letterboxd.com/film/the-disaster-artist/
2018-06-14,Upgrade,2018,https://letterboxd.com/film/upgrade/
2018-06-17,From Dusk Till Dawn,1996,https://letterboxd.com/film/from-dusk-till-dawn/
2018-06-17,Near Dark,1987,https://letterboxd.com/film/near-dark/
2018-06-25,Dunkirk,2017,https://letterboxd.com/film/dunkirk-2017/
2018-07-05,A Serbian Film,2010,https://letterboxd.com/film/a-serbian-film/
2018-07-05,The Belko Experiment,2016,https://letterboxd.com/film/the-belko-experiment/
2018-07-06,The Asphalt Jungle,1950,https://letterboxd.com/film/the-asphalt-jungle/
2018-07-07,555,1988,https://letterboxd.com/film/555-1988/
2018-07-07,Ozone,1995,https://letterboxd.com/film/ozone/
2018-07-08,Hack-O-Lantern,1988,https://letterboxd.com/film/hack-o-lantern/
2018-07-09,The Slumber Party Massacre,1982,https://letterboxd.com/film/the-slumber-party-massacre/
2018-07-10,The Fourth Kind,2009,https://letterboxd.com/film/the-fourth-kind/
2018-07-10,Burroughs: The Movie,1983,https://letterboxd.com/film/burroughs-the-movie/
2018-07-12,Choke,2001,https://letterboxd.com/film/choke-2001/
2018-07-15,Tourist Trap,1979,https://letterboxd.com/film/tourist-trap/
2018-07-16,Sorry to Bother You,2018,https://letterboxd.com/film/sorry-to-bother-you/
2018-07-17,Daughters of Darkness,1971,https://letterboxd.com/film/daughters-of-darkness/
2018-07-19,Robin Williams: Come Inside My Mind,2018,https://letterboxd.com/film/robin-williams-come-inside-my-mind/
2018-07-20,Hype!,1996,https://letterboxd.com/film/hype/
2018-07-22,Downrange,2017,https://letterboxd.com/film/downrange/
2018-07-22,mother!,2017,https://letterboxd.com/film/mother-2017/
2018-07-23,Blow Up My Town,1968,https://letterboxd.com/film/blow-up-my-town/
2018-07-23,Won't You Be My Neighbor?,2018,https://letterboxd.com/film/wont-you-be-my-neighbor/
2018-07-27,Burnt Offerings,1976,https://letterboxd.com/film/burnt-offerings/
2018-07-28,I Bury the Living,1958,https://letterboxd.com/film/i-bury-the-living/
2018-07-29,Backwoods Marcy,1999,https://letterboxd.com/film/backwoods-marcy/
2018-07-29,Dementia 13,1963,https://letterboxd.com/film/dementia-13/
2018-07-29,The Slime People,1963,https://letterboxd.com/film/the-slime-people/
2018-07-30,The Descent,2005,https://letterboxd.com/film/the-descent/
2018-08-01,Quiet Zone,2015,https://letterboxd.com/film/quiet-zone/
2018-08-05,Before Sunrise,1995,https://letterboxd.com/film/before-sunrise/
2018-08-06,Three Identical Strangers,2018,https://letterboxd.com/film/three-identical-strangers/
2018-08-09,Possession,1981,https://letterboxd.com/film/possession/
2018-08-13,Barry Lyndon,1975,https://letterboxd.com/film/barry-lyndon/
2018-08-22,Angst,1983,https://letterboxd.com/film/angst/
2018-08-25,My Bloody Valentine,1981,https://letterboxd.com/film/my-bloody-valentine/
2018-08-26,The 36th Chamber of Shaolin,1978,https://letterboxd.com/film/the-36th-chamber-of-shaolin/
2018-09-06,Video Voyeur: The Susan Wilson Story,2002,https://letterboxd.com/film/video-voyeur-the-susan-wilson-story/
2018-09-07,Terrifier,2016,https://letterboxd.com/film/terrifier-2016/
2018-09-08,VHS Massacre: Cult Films and the Decline of Physical Media,2016,https://letterboxd.com/film/vhs-massacre-cult-films-and-the-decline-of-physical-media/
2018-09-10,My Husband's Secret Wife,2018,https://letterboxd.com/film/my-husbands-secret-wife/
2018-09-13,Invasion of the Body Snatchers,1978,https://letterboxd.com/film/invasion-of-the-body-snatchers-1978/
2018-09-15,The Bad Lieutenant: Port of Call - New Orleans,2009,https://letterboxd.com/film/the-bad-lieutenant-port-of-call-new-orleans/
2018-09-17,Mandy,2018,https://letterboxd.com/film/mandy-2018/
2018-09-19,Spacehunter: Adventures in the Forbidden Zone,1983,https://letterboxd.com/film/spacehunter-adventures-in-the-forbidden-zone/
2018-09-20,The King of Comedy,1982,https://letterboxd.com/film/the-king-of-comedy/
2018-09-22,Big Driver,2014,https://letterboxd.com/film/big-driver/
2018-09-22,Terror,2007,https://letterboxd.com/film/terror-2007/
2018-10-02,Alice Sweet Alice,1976,https://letterboxd.com/film/alice-sweet-alice/
2018-10-02,The Night of a Thousand Cats,1972,https://letterboxd.com/film/the-night-of-a-thousand-cats/
2018-10-04,Contamination,1980,https://letterboxd.com/film/contamination/
2018-10-04,The Boy,2016,https://letterboxd.com/film/the-boy-2016/
2018-10-06,De Düva: The Dove,1968,https://letterboxd.com/film/de-duva-the-dove/
2018-10-06,Bill & Ted's Bogus Journey,1991,https://letterboxd.com/film/bill-teds-bogus-journey/
2018-10-07,The Gore Gore Girls,1972,https://letterboxd.com/film/the-gore-gore-girls/
2018-10-07,Mausoleum,1983,https://letterboxd.com/film/mausoleum/
2018-10-07,Black Sabbath,1963,https://letterboxd.com/film/black-sabbath/
2018-10-08,The Wizard of Gore,1970,https://letterboxd.com/film/the-wizard-of-gore/
2018-10-08,Mark of the Witch,1970,https://letterboxd.com/film/mark-of-the-witch/
2018-10-09,The Screaming Skull,1958,https://letterboxd.com/film/the-screaming-skull/
2018-10-14,Asylum,1972,https://letterboxd.com/film/asylum/
2018-10-15,Sleepaway Camp II: Unhappy Campers,1988,https://letterboxd.com/film/sleepaway-camp-ii-unhappy-campers/
2018-10-16,Lisa and the Devil,1973,https://letterboxd.com/film/lisa-and-the-devil/
2018-10-17,Double Trouble,1992,https://letterboxd.com/film/double-trouble-1992/
2018-10-18,Sleepaway Camp III: Teenage Wasteland,1989,https://letterboxd.com/film/sleepaway-camp-iii-teenage-wasteland/
2018-10-19,Aenigma,1987,https://letterboxd.com/film/aenigma/
2018-10-21,The Marine,2006,https://letterboxd.com/film/the-marine/
2018-10-22,The Witch Who Came from the Sea,1976,https://letterboxd.com/film/the-witch-who-came-from-the-sea/
2018-10-22,Satan,1974,https://letterboxd.com/film/satan-1974/
2018-10-24,The Visit,2015,https://letterboxd.com/film/the-visit-2015/
2018-10-25,Night of the Demons,1988,https://letterboxd.com/film/night-of-the-demons/
2018-10-27,[REC],2007,https://letterboxd.com/film/rec/
2018-10-27,She Demons,1958,https://letterboxd.com/film/she-demons/
2018-10-28,The War of the Worlds,1953,https://letterboxd.com/film/the-war-of-the-worlds/
2018-10-28,The Blob,1988,https://letterboxd.com/film/the-blob-1988/
2018-10-29,Killer Klowns from Outer Space,1988,https://letterboxd.com/film/killer-klowns-from-outer-space/
2018-10-29,The Deadly Spawn,1983,https://letterboxd.com/film/the-deadly-spawn/
2018-10-29,Village of the Damned,1995,https://letterboxd.com/film/village-of-the-damned-1995/
2018-10-30,Halloween,2018,https://letterboxd.com/film/halloween-2018/
2018-10-31,Body Melt,1993,https://letterboxd.com/film/body-melt/
2018-10-31,Jennifer's Body,2009,https://letterboxd.com/film/jennifers-body/
2018-11-01,The Wicker Man,1973,https://letterboxd.com/film/the-wicker-man/
2018-11-04,They'll Love Me When I'm Dead,2018,https://letterboxd.com/film/theyll-love-me-when-im-dead/
2018-11-09,The Final Terror,1983,https://letterboxd.com/film/the-final-terror/
2018-11-11,Fahrenheit 9/11,2004,https://letterboxd.com/film/fahrenheit-9-11/
2018-11-12,Suspiria,2018,https://letterboxd.com/film/suspiria-2018/
2018-11-14,Filmworker,2017,https://letterboxd.com/film/filmworker/
